id,level,name,type,parent_id
nom_1,0,LIB,Mandatory,
nom_2,0,SRV,Mandatory,
nom_2_2,0,LOG,Mandatory,
nom_3,1,A - Administration,Mandatory,LOG
nom_4,1,C - Camp,Mandatory,LOG
nom_5,1,D - Drugs,Mandatory,MED
nom_6,1,E - Medical Equipment,Mandatory,MED
nom_7,1,I - Inventory lists / checklists,Mandatory,MED
nom_8,1,K - Lib Kits,Mandatory,LIB
nom_9,1,K - Log Kits,Mandatory,LOG
nom_10,1,K - Med Kits,Mandatory,MED
nom_11,1,L - Library,Mandatory,LIB
nom_12,1,N - Nutrition,Mandatory,MED
nom_13,1,P - Program support,Mandatory,LOG
nom_14,1,S - Medical renewable supplies,Mandatory,MED
nom_15,1,T - Transport,Mandatory,LOG
nom_16,1,X - Services,Mandatory,SRV
nom_17,2,ADAP - Data Processing,Mandatory,A - Administration
nom_18,2,AFOO - Food For Msf Staff,Mandatory,A - Administration
nom_19,2,AFUR - Furnitures,Mandatory,A - Administration
nom_20,2,ALIF - Team Life,Mandatory,A - Administration
nom_21,2,ALST - Logistic Stationery,Mandatory,A - Administration
nom_22,2,AOFF - Office Equipment,Mandatory,A - Administration
nom_23,2,ASTA - Stationery,Mandatory,A - Administration
nom_24,2,CBUI - Building,Mandatory,C - Camp
nom_25,2,CSEM - Semipermanent Shelter,Mandatory,C - Camp
nom_26,2,CSHE - Shelters,Mandatory,C - Camp
nom_27,2,CWAT - Water And Sanitation,Mandatory,C - Camp
nom_28,2,CXHA - Spare Parts Hayward,Mandatory,C - Camp
nom_29,2,DDGT - Diagnostic tests,Mandatory,D - Drugs
nom_30,2,DDIS - Disinfectants,Mandatory,D - Drugs
nom_31,2,DEXO - Ophtalmic Drugs For External Use,Mandatory,D - Drugs
nom_32,2,DEXT - Drugs External Use,Mandatory,D - Drugs
nom_33,2,DINF - Infusions,Mandatory,D - Drugs
nom_34,2,DINJ - Injectable Drugs,Mandatory,D - Drugs
nom_35,2,DORA - Oral Drugs,Mandatory,D - Drugs
nom_36,2,DVAC - Vaccines,Mandatory,D - Drugs
nom_37,2,EANE - Anaesthesia,Mandatory,E - Medical Equipment
nom_38,2,EANT - Anthropometric Equipment,Mandatory,E - Medical Equipment
nom_39,2,EDIM - Diagnostic Imaging equipment,Mandatory,E - Medical Equipment
nom_40,2,EHOE - Hospital Equipment,Mandatory,E - Medical Equipment
nom_41,2,ELAE - Laboratory Equipment,Mandatory,E - Medical Equipment
nom_42,2,ELIN - Linen And Protective Clothing,Mandatory,E - Medical Equipment
nom_43,2,EMEQ - Medical Equipment,Mandatory,E - Medical Equipment
nom_44,2,EPHY - Physiotherapy equipment,Mandatory,E - Medical Equipment
nom_45,2,EPSY - Equipment for psychological support,Mandatory,E - Medical Equipment
nom_46,2,ESIG - NAIL of SIGN material,Mandatory,E - Medical Equipment
nom_47,2,ESTE - Sterilization,Mandatory,E - Medical Equipment
nom_48,2,ESTR - Stryker material for internal fixation,Mandatory,E - Medical Equipment
nom_49,2,ESUD - Dental Surgical Instruments,Mandatory,E - Medical Equipment
nom_50,2,ESUF - Surgical Instruments For External Fixator,Mandatory,E - Medical Equipment
nom_51,2,ESUO - Ophtalmic Surgical Instruments,Mandatory,E - Medical Equipment
nom_52,2,ESUR - Surgical Instruments,Mandatory,E - Medical Equipment
nom_53,2,ETMA - Training Mannequins,Mandatory,E - Medical Equipment
nom_54,2,ETPO - Training Posters,Mandatory,E - Medical Equipment
nom_55,2,IDIM - Diagnostic imaging checklists,Mandatory,I - Inventory lists / checklists
nom_56,2,IEME - Emergency items list,Mandatory,I - Inventory lists / checklists
nom_57,2,ILAB - Laboratory checklists,Mandatory,I - Inventory lists / checklists
nom_58,2,IPED - Paediatric checklists,Mandatory,I - Inventory lists / checklists
nom_59,2,ISUI - Internal fixation checklists,Mandatory,I - Inventory lists / checklists
nom_60,2,KADM - Administration Kits,Mandatory,K - Log Kits
nom_61,2,KCAM - Camps Kits,Mandatory,K - Log Kits
nom_62,2,KCOM - Communication Kits,Mandatory,K - Log Kits
nom_63,2,"KLIB - KIT, LIBRARY",Mandatory,K - Lib Kits
nom_64,2,KMED - Medical Kits,Mandatory,K - Med Kits
nom_65,2,KPRO - Programme Support Kits,Mandatory,K - Log Kits
nom_66,2,KSUD - Dental Instrument Box,Mandatory,K - Med Kits
nom_67,2,KSUO - Ophthalmic instruments boxes,Mandatory,K - Med Kits
nom_68,2,KSUR - Surgical Instruments Sets,Mandatory,K - Med Kits
nom_69,2,KTRA - Transport Kits,Mandatory,K - Log Kits
nom_70,2,KWAT - Water And Sanitation Kits,Mandatory,K - Log Kits
nom_71,2,L000 - MSF (articles written by MSF),Mandatory,L - Library
nom_72,2,L001 - Medicine General Information,Mandatory,L - Library
nom_73,2,L002 - Internal Medicine,Mandatory,L - Library
nom_74,2,L003 - Viral Infectious Diseases,Mandatory,L - Library
nom_75,2,L004 - Bacterial Infectious Diseases,Mandatory,L - Library
nom_76,2,L005 - MYCOLOGICAL INFECTIOUS DISEASES,Mandatory,L - Library
nom_77,2,L006 - Parasitic Infectious Diseases,Mandatory,L - Library
nom_78,2,L007 - Std - Aids,Mandatory,L - Library
nom_79,2,L008 - Surgery-Anaesthesia-Dentistry-Physiotherapy-Transf,Mandatory,L - Library
nom_80,2,L009 - Gynaecology - Obstetrics,Mandatory,L - Library
nom_81,2,L010 - Paediatrics,Mandatory,L - Library
nom_82,2,L011 - Ophthalmology - Dermatology,Mandatory,L - Library
nom_83,2,L012 - Radiology - Medical Imaging,Mandatory,L - Library
nom_84,2,L013 - Laboratory,Mandatory,L - Library
nom_85,2,L014 - Pharmacology,Mandatory,L - Library
nom_86,2,L015 - Immunization - Cold Chain,Mandatory,L - Library
nom_87,2,L016 - Nutrition,Mandatory,L - Library
nom_88,2,L017 - REPRODUCTIVE HEALTH,Mandatory,L - Library
nom_89,2,L018 - Water & Sanitation,Mandatory,L - Library
nom_90,2,L019 - Refugees - Displaced,Mandatory,L - Library
nom_91,2,L020 - Emergencies - Disasters - Conflicts,Mandatory,L - Library
nom_92,2,L021 - Training - Education,Mandatory,L - Library
nom_93,2,L022 - Community Health,Mandatory,L - Library
nom_94,2,L023 - Anthropology,Mandatory,L - Library
nom_95,2,L024 - Epidemiology - Statistics,Mandatory,L - Library
nom_96,2,L025 - Health Services Management,Mandatory,L - Library
nom_97,2,L026 - Drugs Management,Mandatory,L - Library
nom_98,2,L027 - Mental Health,Mandatory,L - Library
nom_99,2,L028 - Health Of Expatriates,Mandatory,L - Library
nom_100,2,L029 - Nursing - Infection Control,Mandatory,L - Library
nom_101,2,L030 - INFECTION CONTROL,Mandatory,L - Library
nom_102,2,L031 - SOCIAL ISSUES,Mandatory,L - Library
nom_103,2,L040 - Logistics,Mandatory,L - Library
nom_104,2,L041 - Mechanics /Transport,Mandatory,L - Library
nom_105,2,L042 - Telecommunication,Mandatory,L - Library
nom_106,2,L043 - Building - Shelters,Mandatory,L - Library
nom_107,2,L044 - Data Processing,Mandatory,L - Library
nom_108,2,L045 - Catalogues & Order Lists,Mandatory,L - Library
nom_109,2,L046 - Food Aid,Mandatory,L - Library
nom_110,2,L047 - Supply,Mandatory,L - Library
nom_111,2,L048 - Energy,Mandatory,L - Library
nom_112,2,L050 - Administration - Finances,Mandatory,L - Library
nom_113,2,L051 - Human Resources Management,Mandatory,L - Library
nom_114,2,L052 - Security,Mandatory,L - Library
nom_115,2,L060 - MSF - GENERAL FACTS,Mandatory,L - Library
nom_116,2,L061 - Msf - Publications,Mandatory,L - Library
nom_117,2,L062 - MSF - INTERNAL DOCUMENTS,Mandatory,L - Library
nom_118,2,L070 - Humanitarian Assistance,Mandatory,L - Library
nom_119,2,L071 - CONTEXTS - GEOPOLITICS,Mandatory,L - Library
nom_120,2,L072 - Humanitarian Assistance - Law,Mandatory,L - Library
nom_121,2,L073 - Humanitarian Assistance - Interventions,Mandatory,L - Library
nom_122,2,L074 - NTERNATIONAL ORGANISATIONS,Mandatory,L - Library
nom_123,2,L075 - NGO's,Mandatory,L - Library
nom_124,2,L076 - STATES: HUM. ASSISTANCE,Mandatory,L - Library
nom_125,2,L077 - Languages,Mandatory,L - Library
nom_126,2,LEAF - Leaflets,Mandatory,L - Library
nom_127,2,NFOO - Food Commodities,Mandatory,N - Nutrition
nom_128,2,NFOS - Specialized Food,Mandatory,N - Nutrition
nom_129,2,NFST - Food commodities stationary,Mandatory,N - Nutrition
nom_130,2,NSST - Specialized food stationary,Mandatory,N - Nutrition
nom_131,2,PCOL - Cold Chain,Mandatory,P - Program support
nom_132,2,PCOM - Communication,Mandatory,P - Program support
nom_133,2,PCOO - Cooking,Mandatory,P - Program support
nom_134,2,PELE - Electricity,Mandatory,P - Program support
nom_135,2,PHDW - Hardware,Mandatory,P - Program support
nom_136,2,PHYG - Hygiene,Mandatory,P - Program support
nom_137,2,PIDE - Identification,Mandatory,P - Program support
nom_138,2,PLIG - Lighting,Mandatory,P - Program support
nom_139,2,PPAC - Packing And Handling,Mandatory,P - Program support
nom_140,2,PPAI - Paint,Mandatory,P - Program support
nom_141,2,PSAF - Safety And Protective Equipment,Mandatory,P - Program support
nom_142,2,PTOO - Tools,Mandatory,P - Program support
nom_143,2,PX-- - Spare parts,Mandatory,P - Program support
nom_144,2,PXDV - Spare Parts Davey,Mandatory,P - Program support
nom_145,2,PXHO - Spare Parts Honda,Mandatory,P - Program support
nom_146,2,PXKO - Spare Parts Koshin,Mandatory,P - Program support
nom_147,2,PXLI - Spare Parts Lister,Mandatory,P - Program support
nom_148,2,PXLO - Spare Parts Lombardini,Mandatory,P - Program support
nom_149,2,PXRO - Spare Parts Robin,Mandatory,P - Program support
nom_150,2,PXYN - Spare Parts Yanmar,Mandatory,P - Program support
nom_151,2,"SCTD - Catheters, Tubes And Drains",Mandatory,S - Medical renewable supplies
nom_152,2,SDIM - Diagnostic imaging supplies,Mandatory,S - Medical renewable supplies
nom_153,2,SDRE - Dressings,Mandatory,S - Medical renewable supplies
nom_154,2,SIGN - NAIL OF SIGN material,Mandatory,S - Medical renewable supplies
nom_155,2,SINS - Injection Supplies,Mandatory,S - Medical renewable supplies
nom_156,2,SLAS - Laboratory Reagents,Mandatory,S - Medical renewable supplies
nom_157,2,SMST - Medical Stationery,Mandatory,S - Medical renewable supplies
nom_158,2,SMSU - Small Medical Supplies,Mandatory,S - Medical renewable supplies
nom_159,2,SSUT - Sutures,Mandatory,S - Medical renewable supplies
nom_160,2,STRY - Stryker,Mandatory,S - Medical renewable supplies
nom_161,2,SXRS - X-ray supplies (stopped),Mandatory,S - Medical renewable supplies
nom_162,2,TBOA - Boats,Mandatory,T - Transport
nom_163,2,THON - Honda,Mandatory,T - Transport
nom_164,2,TMER - Mercedes,Mandatory,T - Transport
nom_165,2,TPEU - Peugeot,Mandatory,T - Transport
nom_166,2,TTOY - Toyota Vehicles,Mandatory,T - Transport
nom_167,2,TVEA - Vehicles Accessories,Mandatory,T - Transport
nom_168,2,TVEC - Vehicles Consumables,Mandatory,T - Transport
nom_169,2,TVEM - Vehicles Modifications,Mandatory,T - Transport
nom_170,2,TXHO - Spare parts Honda,Mandatory,T - Transport
nom_171,2,TXLA - Spare Parts Land Rover,Mandatory,T - Transport
nom_172,2,TXME - Spare parts Mercedes,Mandatory,T - Transport
nom_173,2,TXPE - Spare Parts Peugeot,Mandatory,T - Transport
nom_174,2,TXTO - Spare Parts Toyota,Mandatory,T - Transport
nom_175,2,TXYA - Spare Parts Yamaha,Mandatory,T - Transport
nom_176,2,XCUS - Custom fees,Mandatory,X - Services
nom_177,2,XFRE - Freight,Mandatory,X - Services
nom_178,2,XINS - Insurance,Mandatory,X - Services
nom_179,2,XMAI - Maintenance,Mandatory,X - Services
nom_180,2,XREN - Rental,Mandatory,X - Services
nom_181,2,XREP - Repairs,Mandatory,X - Services
nom_182,2,XTAX - Taxes,Mandatory,X - Services
nom_183,2,XTRA - Transport,Mandatory,X - Services
nom_184,3,046+ - DRILL BITS,Mandatory,SIGN - NAIL OF SIGN material
nom_185,3,0600 - SET & INSTRUMENTS,Mandatory,SIGN - NAIL OF SIGN material
nom_186,3,063+ - SLOT FINDERS,Mandatory,SIGN - NAIL OF SIGN material
nom_187,3,064+ - GUIDES,Mandatory,SIGN - NAIL OF SIGN material
nom_188,3,1NTR - Introduction on boats,Mandatory,TBOA - Boats
nom_189,3,1NTR - Premliminary notes immunoglob./vaccines,Mandatory,DVAC - Vaccines
nom_190,3,A--- - Watsan assemblies,Mandatory,CWAT - Water And Sanitation
nom_191,3,AAAA - Custom fees,Mandatory,XCUS - Custom fees
nom_192,3,AAAA - Freight fees,Mandatory,XFRE - Freight
nom_193,3,AAAA - Generic Repairs,Mandatory,XREP - Repairs
nom_194,3,AAAA - Insurance fees,Mandatory,XINS - Insurance
nom_195,3,AAAA - Maintenance fees,Mandatory,XMAI - Maintenance
nom_196,3,AAAA - Taxes,Mandatory,XTAX - Taxes
nom_197,3,AAAA - Transport cost,Mandatory,XTRA - Transport
nom_198,3,ABCV - Abacavir,Mandatory,DORA - Oral Drugs
nom_199,3,ABLA - Abacavir / Lamivudine,Mandatory,DORA - Oral Drugs
nom_200,3,ABSS - Shock absorber for LAND ROVER,Mandatory,TXLA - Spare Parts Land Rover
nom_201,3,ABSS - Shock absorber for TOYOTA,Mandatory,TXTO - Spare Parts Toyota
nom_202,3,ACD4 - Analyser CD4,Mandatory,DDGT - Diagnostic tests
nom_203,3,ACD4 - Analyser CD4,Mandatory,SLAS - Laboratory Reagents
nom_204,3,ACD4 - CD4 PIMA,Mandatory,ELAE - Laboratory Equipment
nom_205,3,ACD4 - Checklist laboratory CD4 analyser,Mandatory,ILAB - Laboratory checklists
nom_206,3,ACEA - Acetic Acid,Mandatory,SLAS - Laboratory Reagents
nom_207,3,ACEO - Acetone,Mandatory,SLAS - Laboratory Reagents
nom_208,3,ACET - Acetazolamide,Mandatory,DORA - Oral Drugs
nom_209,3,ACIV - Aciclovir,Mandatory,DEXO - Ophtalmic Drugs For External Use
nom_210,3,ACIV - Aciclovir,Mandatory,DINJ - Injectable Drugs
nom_211,3,ACIV - Aciclovir,Mandatory,DORA - Oral Drugs
nom_212,3,ACPL - AC plug,Mandatory,PX-- - Spare parts
nom_213,3,ACRI - Acridine orange,Mandatory,SLAS - Laboratory Reagents
nom_214,3,ACSA - Acetyl Salicylic Acid,Mandatory,DORA - Oral Drugs
nom_215,3,ACTC - Action card,Mandatory,ALST - Logistic Stationery
nom_216,3,ADAC - Coaxial adaptor,Mandatory,PCOM - Communication
nom_217,3,ADAS - Adenosime Deaminase Assay,Mandatory,SLAS - Laboratory Reagents
nom_218,3,ADAS - Adenosine Deaminase Assay,Mandatory,DDGT - Diagnostic tests
nom_219,3,ADDI - Additive,Mandatory,TVEC - Vehicles Consumables
nom_220,3,"AIDB - AIDS, Book",Mandatory,L007 - Std - Aids
nom_221,3,"AIDB - AIDS, Book",Mandatory,L029 - Nursing - Infection Control
nom_222,3,AIDB - AIDS/HIV Book,Mandatory,L016 - Nutrition
nom_223,3,"AIDG - AIDS, Guide",Mandatory,L007 - Std - Aids
nom_224,3,"AIDG - AIDS, Guide",Mandatory,L028 - Health Of Expatriates
nom_225,3,AIDG - AIDS/HIV Guide,Mandatory,L016 - Nutrition
nom_226,3,AIRG - Airways Guedel,Mandatory,EANE - Anaesthesia
nom_227,3,ALBE - Albendazole,Mandatory,DORA - Oral Drugs
nom_228,3,ALBF - Artemeter / Lumefantrine,Mandatory,DORA - Oral Drugs
nom_229,3,ALCO - Alcohol-based hand rub,Mandatory,DEXT - Drugs External Use
nom_230,3,ALEK - Alen key,Mandatory,PTOO - Tools
nom_231,3,ALUM - Aluminium boat,Mandatory,TBOA - Boats
nom_232,3,ALUM - Aluminium Hydr. / Magnesium Trisil.,Mandatory,DORA - Oral Drugs
nom_233,3,AMDR - Dropping ampoule,Mandatory,ELAE - Laboratory Equipment
nom_234,3,AMIK - Amikacin,Mandatory,DINJ - Injectable Drugs
nom_235,3,AMIT - Amitriptyline,Mandatory,DORA - Oral Drugs
nom_236,3,AMNH - Amniohook,Mandatory,ESUR - Surgical Instruments
nom_237,3,AMNH - Amniohook,Mandatory,SMSU - Small Medical Supplies
nom_238,3,AMOC - Amoxycillin + Clavunanic acid,Mandatory,DINJ - Injectable Drugs
nom_239,3,AMOC - Amoxycillin + Clavunanic acid,Mandatory,DORA - Oral Drugs
nom_240,3,AMOO - Ammonium Oxalate,Mandatory,SLAS - Laboratory Reagents
nom_241,3,AMOX - Amoxycilline,Mandatory,DORA - Oral Drugs
nom_242,3,AMPH - Amphotericin B,Mandatory,DINJ - Injectable Drugs
nom_243,3,AMPH - Amphotericin B,Mandatory,SLAS - Laboratory Reagents
nom_244,3,AMPI - Ampicilline,Mandatory,DINJ - Injectable Drugs
nom_245,3,"ANAB - Anaesthesia, Book",Mandatory,L008 - Surgery-Anaesthesia-Dentistry-Physiotherapy-Transf
nom_246,3,ANAE - anaesthesia machine,Mandatory,EANE - Anaesthesia
nom_247,3,"ANAG - Anaesthesia, Guide",Mandatory,L008 - Surgery-Anaesthesia-Dentistry-Physiotherapy-Transf
nom_248,3,ANAL - ANALYSER,Mandatory,ELAE - Laboratory Equipment
nom_249,3,ANAL - Clinical chemistry analyzer,Mandatory,DDGT - Diagnostic tests
nom_250,3,ANCH - Anchor,Mandatory,TBOA - Boats
nom_251,3,ANHF - HF antenna,Mandatory,PCOM - Communication
nom_252,3,ANOD - Anode for YAMAHA,Mandatory,TXYA - Spare Parts Yamaha
nom_253,3,ANTA - Antenna accessories,Mandatory,PCOM - Communication
nom_254,3,"ANTB - Anthropology, Book",Mandatory,L023 - Anthropology
nom_255,3,ANTE - Antenna,Mandatory,PCOM - Communication
nom_256,3,ANTH - Anti Haemorroid,Mandatory,DEXT - Drugs External Use
nom_257,3,ANUH - UHF antenna,Mandatory,PCOM - Communication
nom_258,3,ANVH - VHF antenna,Mandatory,PCOM - Communication
nom_259,3,APAN - Antibiotic mixture PANTA,Mandatory,SLAS - Laboratory Reagents
nom_260,3,APBF - Atovaquone / Proguanil,Mandatory,DORA - Oral Drugs
nom_261,3,"APRF - X-ray protection apron, frontal",Mandatory,EDIM - Diagnostic Imaging equipment
nom_262,3,"APRO - Apron, complete",Mandatory,EDIM - Diagnostic Imaging equipment
nom_263,3,APRO - Protective apron,Mandatory,PSAF - Safety And Protective Equipment
nom_264,3,APRP - Apron,Mandatory,ELIN - Linen And Protective Clothing
nom_265,3,"APRS - Apron, Surgical",Mandatory,ELIN - Linen And Protective Clothing
nom_266,3,ARAC - Artesunate / amodiaquine (fdc),Mandatory,DORA - Oral Drugs
nom_267,3,"ARIB - Acute Respiratory Infections, Book",Mandatory,L010 - Paediatrics
nom_268,3,ARMB - Armband,Mandatory,PIDE - Identification
nom_269,3,ARTE - Artemeter,Mandatory,DINJ - Injectable Drugs
nom_270,3,ARTS - Artesunate,Mandatory,DEXT - Drugs External Use
nom_271,3,ARTS - Artesunate,Mandatory,DINJ - Injectable Drugs
nom_272,3,ASCA - Ascorbic Acid,Mandatory,DORA - Oral Drugs
nom_273,3,ASPB - Artesunate + sulfadoxine/pyrimethamine,Mandatory,DORA - Oral Drugs
nom_274,3,"ASSB - Assessment, Book",Mandatory,L020 - Emergencies - Disasters - Conflicts
nom_275,3,"ASSB - Assessment, Book",Mandatory,L025 - Health Services Management
nom_276,3,"ASSG - Assessment, guide",Mandatory,L020 - Emergencies - Disasters - Conflicts
nom_277,3,"ASSG - Assessment, Guide",Mandatory,L025 - Health Services Management
nom_278,3,ASTS - Antibiotic AST SIRE Kit,Mandatory,SLAS - Laboratory Reagents
nom_279,3,ATAZ - Atazanavir,Mandatory,DORA - Oral Drugs
nom_280,3,ATEN - Atenolol,Mandatory,DORA - Oral Drugs
nom_281,3,ATET - Antitoxin Tetanus,Mandatory,DVAC - Vaccines
nom_282,3,ATRB - Atracurium besilate,Mandatory,DINJ - Injectable Drugs
nom_283,3,ATRO - Atropine,Mandatory,DEXO - Ophtalmic Drugs For External Use
nom_284,3,ATRO - Atropine,Mandatory,DINJ - Injectable Drugs
nom_285,3,ATVR - Atazanavir / ritonavir,Mandatory,DORA - Oral Drugs
nom_286,3,AURA - Auramine,Mandatory,SLAS - Laboratory Reagents
nom_287,3,AUTO - Autoclave,Mandatory,ESTE - Sterilization
nom_288,3,AWLK - Awl of Küntscher,Mandatory,ESUR - Surgical Instruments
nom_289,3,AXEW - Axe,Mandatory,PTOO - Tools
nom_290,3,AZIT - Azithromycine,Mandatory,DORA - Oral Drugs
nom_291,3,BABD - Abdominal set,Mandatory,KSUR - Surgical Instruments Sets
nom_292,3,BABT - Blood Taking Bag,Mandatory,SINS - Injection Supplies
nom_293,3,"BACB - Bacterial infectious disease, Book",Mandatory,L004 - Bacterial Infectious Diseases
nom_294,3,BACI - Battery charger / inverter,Mandatory,PELE - Electricity
nom_295,3,BACK - Backpack,Mandatory,ALIF - Team Life
nom_296,3,BACO - Colostomy Bag,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_297,3,"BACS - Casting tape, synthetic",Mandatory,SDRE - Dressings
nom_298,3,BADG - Badge,Mandatory,PIDE - Identification
nom_299,3,BAES - Bandage Esmarch,Mandatory,EANE - Anaesthesia
nom_300,3,"BAGB - Bag, Body",Mandatory,SMSU - Small Medical Supplies
nom_301,3,BAGG - Gunny bag,Mandatory,PPAC - Packing And Handling
nom_302,3,BAGI - Isothermal bag,Mandatory,PPAC - Packing And Handling
nom_303,3,"BAGP - Bag, plastic",Mandatory,ELAE - Laboratory Equipment
nom_304,3,"BAGP - Bag, Plastic",Mandatory,SMSU - Small Medical Supplies
nom_305,3,BAGP - Plastic bag,Mandatory,PPAC - Packing And Handling
nom_306,3,"BAGR - Bag, refuse 'biohazard'",Mandatory,ELAE - Laboratory Equipment
nom_307,3,BAGR - Refuse bags,Mandatory,PHYG - Hygiene
nom_308,3,BAGS - Soft tool bag,Mandatory,PTOO - Tools
nom_309,3,BAGS - Soft tool bag,Mandatory,TVEA - Vehicles Accessories
nom_310,3,BAGT - Travel bag,Mandatory,PPAC - Packing And Handling
nom_311,3,BAGU - Urine Bag,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_312,3,BALA - Balance,Mandatory,PTOO - Tools
nom_313,3,"BALA - Balloon, Anaesthesia",Mandatory,EANE - Anaesthesia
nom_314,3,BALL - ball,Mandatory,EPSY - Equipment for psychological support
nom_315,3,BAMP - Amputation set,Mandatory,KSUR - Surgical Instruments Sets
nom_316,3,BANA - Adhesive Elastic Bandage,Mandatory,SDRE - Dressings
nom_317,3,BANC - Compression Bandage,Mandatory,SDRE - Dressings
nom_318,3,BAND - Band (Head-Band),Mandatory,EANE - Anaesthesia
nom_319,3,"BANE - Bandage, Elastic",Mandatory,SDRE - Dressings
nom_320,3,BANP - Plaster Of Paris Bandage,Mandatory,SDRE - Dressings
nom_321,3,BANT - Tubular Tricot Bandage,Mandatory,SDRE - Dressings
nom_322,3,BAPP - Balloon post-partum haemorrhage,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_323,3,BASK - Basket,Mandatory,ESTE - Sterilization
nom_324,3,BASK - Filing basket,Mandatory,ASTA - Stationery
nom_325,3,"BASL - KIT, BASIC LIBRARY",Mandatory,"KLIB - KIT, LIBRARY"
nom_326,3,"BASS - List, laboratory check list",Mandatory,ILAB - Laboratory checklists
nom_327,3,BATC - Battery charger,Mandatory,PELE - Electricity
nom_328,3,"BATH - Bath, water",Mandatory,ELAE - Laboratory Equipment
nom_329,3,BATM - Starter battery,Mandatory,PELE - Electricity
nom_330,3,BATS - Stationary battery,Mandatory,PELE - Electricity
nom_331,3,BATT - Battery,Mandatory,PELE - Electricity
nom_332,3,BBON - Bone set,Mandatory,KSUR - Surgical Instruments Sets
nom_333,3,BCES - Caesarean section set,Mandatory,KSUR - Surgical Instruments Sets
nom_334,3,BCLA - Clamp set,Mandatory,KSUR - Surgical Instruments Sets
nom_335,3,BCRA - Cranioclasty Craniotomy set,Mandatory,KSUR - Surgical Instruments Sets
nom_336,3,BCUR - Curetage set,Mandatory,KSUR - Surgical Instruments Sets
nom_337,3,BCVT - Cervico vaginal tear set,Mandatory,KSUR - Surgical Instruments Sets
nom_338,3,BDEL - Episiotomy Delivery set,Mandatory,KSUR - Surgical Instruments Sets
nom_339,3,"BDEN - Box, Dental",Mandatory,KSUD - Dental Instrument Box
nom_340,3,BDRE - Dressing set,Mandatory,KSUR - Surgical Instruments Sets
nom_341,3,"BEAG - Beaker, glass",Mandatory,ELAE - Laboratory Equipment
nom_342,3,BEAK - Beaker,Mandatory,CWAT - Water And Sanitation
nom_343,3,"BEAK - Beaker, plastic",Mandatory,ELAE - Laboratory Equipment
nom_344,3,BEAM - Beamer,Mandatory,AOFF - Office Equipment
nom_345,3,BEAN - Beans,Mandatory,AFOO - Food For Msf Staff
nom_346,3,BEAN - Beans,Mandatory,NFOO - Food Commodities
nom_347,3,BECL - Beclomethasone,Mandatory,DORA - Oral Drugs
nom_348,3,BEDC - Cholera bed,Mandatory,EHOE - Hospital Equipment
nom_349,3,BEDF - Foldable bed,Mandatory,AFUR - Furnitures
nom_350,3,BEDH - Hospital Bed,Mandatory,EHOE - Hospital Equipment
nom_351,3,BEDP - Bed Pan,Mandatory,EMEQ - Medical Equipment
nom_352,3,BEDR - Rigid bed,Mandatory,AFUR - Furnitures
nom_353,3,BEEF - Beef,Mandatory,AFOO - Food For Msf Staff
nom_354,3,BEFA - Fan belt,Mandatory,PX-- - Spare parts
nom_355,3,"BEGL - Beads, glass",Mandatory,ELAE - Laboratory Equipment
nom_356,3,BELT - Belt,Mandatory,PPAC - Packing And Handling
nom_357,3,BELT - Belt for LISTER engine,Mandatory,PXLI - Spare Parts Lister
nom_358,3,BELT - Towing belt,Mandatory,TVEA - Vehicles Accessories
nom_359,3,BEND - Benznidazole,Mandatory,DORA - Oral Drugs
nom_360,3,BENS - Benzoic Acid,Mandatory,DEXT - Drugs External Use
nom_361,3,BENU - Enucleation set,Mandatory,KSUR - Surgical Instruments Sets
nom_362,3,BENZ - Benzyl Benzaote,Mandatory,DEXT - Drugs External Use
nom_363,3,BFIX - Fixator External set,Mandatory,KSUR - Surgical Instruments Sets
nom_364,3,BFRA - Open fracture set,Mandatory,KSUR - Surgical Instruments Sets
nom_365,3,BHAE - Haemostatic dressing,Mandatory,SDRE - Dressings
nom_366,3,BIND - Binder,Mandatory,ASTA - Stationery
nom_367,3,BIOP - Skin snip biopsy set,Mandatory,SINS - Injection Supplies
nom_368,3,BIPE - Biperiden,Mandatory,DORA - Oral Drugs
nom_369,3,BISA - Bisacodyl,Mandatory,DORA - Oral Drugs
nom_370,3,BISC - Biscuits,Mandatory,AFOO - Food For Msf Staff
nom_371,3,BISC - Biscuits,Mandatory,NFOS - Specialized Food
nom_372,3,BITU - Bitumen,Mandatory,CBUI - Building
nom_373,3,BIUD - Intra Uterine Device set,Mandatory,KSUR - Surgical Instruments Sets
nom_374,3,BLAN - Blanket,Mandatory,CSHE - Shelters
nom_375,3,BLAN - Blanket,Mandatory,SMSU - Small Medical Supplies
nom_376,3,BLEO - Bleomycin,Mandatory,DINJ - Injectable Drugs
nom_377,3,BLOC - Blood Group Control Test,Mandatory,DDGT - Diagnostic tests
nom_378,3,BLOC - Concrete block,Mandatory,CBUI - Building
nom_379,3,BLOG - Blood Group Test,Mandatory,DDGT - Diagnostic tests
nom_380,3,"BLOR - Blood Group Test, Rhesus",Mandatory,DDGT - Diagnostic tests
nom_381,3,BLOS - Checklist laboratory blood samples,Mandatory,ILAB - Laboratory checklists
nom_382,3,BMVA - Manual Vacuum Aspiration set,Mandatory,KSUR - Surgical Instruments Sets
